what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556965522726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556965526650
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1556965549516
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1556965552500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556965566768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556965567356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556965567605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556965570245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556965570577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556965570927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556965575554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556965576281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556965576502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556965600329
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1556965606646
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1556965607067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556965625098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556965790936
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1556965797901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556965801326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556965805962
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1556965809527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1556965811782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1556965814039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1556965816171
