what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976170911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976171278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976171646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976178077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976178486
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1556976185429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976187333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976220242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976263758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976439801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1556976448593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976493981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976494431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976494665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976495070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976495333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976498568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976504600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976505024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976505297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976505698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976506110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976506547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976506980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976507514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976529259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976529656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976529933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976530312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976530583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976536067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976536956
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976569695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976570061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976580205
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1556976669672
error,log,,,"Internal Error",1556976699597
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1556976716247
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1556976719528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976730116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976730743
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1556976732504
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1556976734183
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1556976761092
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1556976762567
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1556976775856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976786497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976787022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976787262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976807350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976822210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556976931945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1556976949136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1556976957329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1556976961266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1556977004545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1556977014044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1556977023411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1556977027964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1556977030746
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1556977035679
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1556977037496
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1556977044246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556977085118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556977086122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556977086421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556977086805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1556977099459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1556977101536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1556977102482
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1556977105082
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1556977106819
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1556977113854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1556977204531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1556977216927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1556977221340
