what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556979674235
started,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1556979674423
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1556979674430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556979675950
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1556979675959
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1556979678247
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1556979680309
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1556979765733
error,log,,,"Internal Error",1556979767076
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1556979791065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556979803448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556979819434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556979850457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556979870642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556979882095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556979897181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556979901747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556979902230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1556979938321
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1556979939901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556979956016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556979957411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556979958576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556979959092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556979959969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980108820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980110944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980633507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980633888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980761862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980762253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980762899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980783624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980831785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980863123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980863798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980864084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980898285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980898702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980899180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980899403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980899866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980900101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980900830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980918613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980919323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980919622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980920145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980920427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980922878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980923177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980923625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556980923887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1556981054440
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1556981064282
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1556981065722
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1556981070827
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1556981076550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1556981077363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1556981090205
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1556981091259
